Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-14,Zuid-Holland,28.0,Totaal,1.0,32.0
2020-03-15,Zuid-Holland,28.0,Totaal,15.0,47.0
2020-03-16,Zuid-Holland,28.0,Totaal,4.0,51.0
2020-03-17,Zuid-Holland,28.0,Totaal,4.0,55.0
2020-03-18,Zuid-Holland,28.0,Totaal,36.0,91.0
2020-03-19,Zuid-Holland,28.0,Totaal,40.0,131.0
2020-03-20,Zuid-Holland,28.0,Totaal,46.0,177.0
2020-03-21,Zuid-Holland,28.0,Totaal,33.0,210.0
2020-03-22,Zuid-Holland,28.0,Totaal,53.0,263.0
2020-03-23,Zuid-Holland,28.0,Totaal,36.0,299.0
2020-03-24,Zuid-Holland,28.0,Totaal,148.0,447.0
2020-03-25,Zuid-Holland,28.0,Totaal,115.0,562.0
2020-03-26,Zuid-Holland,28.0,Totaal,139.0,701.0
2020-03-27,Zuid-Holland,28.0,Totaal,89.0,790.0
2020-03-28,Zuid-Holland,28.0,Totaal,129.0,919.0
2020-03-29,Zuid-Holland,28.0,Totaal,126.0,1045.0
2020-03-30,Zuid-Holland,28.0,Totaal,130.0,1175.0
2020-03-31,Zuid-Holland,28.0,Totaal,220.0,1395.0
2020-04-01,Zuid-Holland,28.0,Totaal,75.0,1470.0
2020-04-02,Zuid-Holland,28.0,Totaal,34.0,1504.0
2020-04-03,Zuid-Holland,28.0,Totaal,208.0,1712.0
2020-04-04,Zuid-Holland,28.0,Totaal,139.0,1851.0
2020-04-05,Zuid-Holland,28.0,Totaal,218.0,2069.0
2020-04-06,Zuid-Holland,28.0,Totaal,342.0,2411.0
2020-04-07,Zuid-Holland,28.0,Totaal,270.0,2681.0
2020-04-08,Zuid-Holland,28.0,Totaal,410.0,3091.0
2020-04-09,Zuid-Holland,28.0,Totaal,177.0,3268.0
2020-04-10,Zuid-Holland,28.0,Totaal,181.0,3449.0
2020-04-11,Zuid-Holland,28.0,Totaal,127.0,3576.0
2020-04-12,Zuid-Holland,28.0,Totaal,359.0,3935.0
2020-04-13,Zuid-Holland,28.0,Totaal,112.0,4047.0
2020-04-14,Zuid-Holland,28.0,Totaal,120.0,4167.0
2020-04-15,Zuid-Holland,28.0,Totaal,704.0,4871.0
2020-04-16,Zuid-Holland,28.0,Totaal,254.0,5125.0
2020-04-17,Zuid-Holland,28.0,Totaal,117.0,5242.0
2020-04-18,Zuid-Holland,28.0,Totaal,117.0,5359.0
2020-04-19,Zuid-Holland,28.0,Totaal,90.0,5449.0
2020-04-20,Zuid-Holland,28.0,Totaal,181.0,5630.0
2020-04-21,Zuid-Holland,28.0,Totaal,273.0,5903.0
2020-04-22,Zuid-Holland,28.0,Totaal,192.0,6095.0
2020-04-23,Zuid-Holland,28.0,Totaal,197.0,6292.0
2020-04-24,Zuid-Holland,28.0,Totaal,230.0,6522.0
2020-04-25,Zuid-Holland,28.0,Totaal,231.0,6753.0
2020-04-26,Zuid-Holland,28.0,Totaal,252.0,7005.0
2020-04-27,Zuid-Holland,28.0,Totaal,66.0,7071.0
2020-04-28,Zuid-Holland,28.0,Totaal,144.0,7215.0
2020-04-29,Zuid-Holland,28.0,Totaal,76.0,7291.0
2020-04-30,Zuid-Holland,28.0,Totaal,192.0,7483.0
2020-05-01,Zuid-Holland,28.0,Totaal,92.0,7575.0
2020-05-02,Zuid-Holland,28.0,Totaal,91.0,7666.0
2020-05-03,Zuid-Holland,28.0,Totaal,84.0,7750.0
2020-05-04,Zuid-Holland,28.0,Totaal,60.0,7810.0
2020-05-05,Zuid-Holland,28.0,Totaal,21.0,7831.0
2020-05-06,Zuid-Holland,28.0,Totaal,209.0,8040.0
2020-05-07,Zuid-Holland,28.0,Totaal,119.0,8159.0
2020-05-08,Zuid-Holland,28.0,Totaal,68.0,8227.0
2020-05-09,Zuid-Holland,28.0,Totaal,49.0,8276.0
2020-05-10,Zuid-Holland,28.0,Totaal,101.0,8377.0
2020-05-11,Zuid-Holland,28.0,Totaal,107.0,8484.0
2020-05-12,Zuid-Holland,28.0,Totaal,152.0,8636.0
2020-05-13,Zuid-Holland,28.0,Totaal,85.0,8721.0
2020-05-14,Zuid-Holland,28.0,Totaal,32.0,8753.0
2020-05-15,Zuid-Holland,28.0,Totaal,127.0,8880.0
2020-05-16,Zuid-Holland,28.0,Totaal,41.0,8921.0
2020-05-17,Zuid-Holland,28.0,Totaal,103.0,9024.0
2020-05-18,Zuid-Holland,28.0,Totaal,82.0,9106.0
2020-05-19,Zuid-Holland,28.0,Totaal,18.0,9124.0
2020-05-20,Zuid-Holland,28.0,Totaal,41.0,9165.0
2020-05-21,Zuid-Holland,28.0,Totaal,18.0,9183.0
2020-05-22,Zuid-Holland,28.0,Totaal,29.0,9212.0
2020-05-23,Zuid-Holland,28.0,Totaal,34.0,9246.0
2020-05-24,Zuid-Holland,28.0,Totaal,30.0,9276.0
2020-05-25,Zuid-Holland,28.0,Totaal,59.0,9335.0
2020-05-26,Zuid-Holland,28.0,Totaal,14.0,9349.0
2020-05-27,Zuid-Holland,28.0,Totaal,82.0,9431.0
2020-05-28,Zuid-Holland,28.0,Totaal,30.0,9461.0
2020-05-29,Zuid-Holland,28.0,Totaal,83.0,9544.0
2020-05-30,Zuid-Holland,28.0,Totaal,55.0,9599.0
2020-05-31,Zuid-Holland,28.0,Totaal,66.0,9665.0
2020-06-01,Zuid-Holland,28.0,Totaal,51.0,9716.0
2020-06-02,Zuid-Holland,28.0,Totaal,64.0,9780.0
2020-06-03,Zuid-Holland,28.0,Totaal,31.0,9811.0
2020-06-04,Zuid-Holland,28.0,Totaal,67.0,9878.0
2020-06-05,Zuid-Holland,28.0,Totaal,34.0,9912.0
2020-06-06,Zuid-Holland,28.0,Totaal,95.0,10007.0
2020-06-07,Zuid-Holland,28.0,Totaal,14.0,10021.0
2020-06-08,Zuid-Holland,28.0,Totaal,39.0,10060.0
2020-06-09,Zuid-Holland,28.0,Totaal,38.0,10098.0
2020-06-10,Zuid-Holland,28.0,Totaal,49.0,10147.0
2020-06-11,Zuid-Holland,28.0,Totaal,75.0,10222.0
2020-06-12,Zuid-Holland,28.0,Totaal,46.0,10268.0
2020-06-13,Zuid-Holland,28.0,Totaal,49.0,10317.0
2020-06-14,Zuid-Holland,28.0,Totaal,52.0,10369.0
2020-06-15,Zuid-Holland,28.0,Totaal,13.0,10382.0
2020-06-16,Zuid-Holland,28.0,Totaal,22.0,10404.0
2020-06-17,Zuid-Holland,28.0,Totaal,16.0,10420.0
2020-06-18,Zuid-Holland,28.0,Totaal,49.0,10469.0
2020-06-19,Zuid-Holland,28.0,Totaal,16.0,10485.0
2020-06-20,Zuid-Holland,28.0,Totaal,45.0,10530.0
2020-06-21,Zuid-Holland,28.0,Totaal,23.0,10553.0
2020-06-22,Zuid-Holland,28.0,Totaal,116.0,10669.0
2020-06-23,Zuid-Holland,28.0,Totaal,24.0,10693.0
2020-06-24,Zuid-Holland,28.0,Totaal,27.0,10720.0
2020-06-25,Zuid-Holland,28.0,Totaal,22.0,10742.0
2020-06-26,Zuid-Holland,28.0,Totaal,22.0,10764.0
2020-06-27,Zuid-Holland,28.0,Totaal,7.0,10771.0
2020-06-28,Zuid-Holland,28.0,Totaal,34.0,10805.0
2020-06-29,Zuid-Holland,28.0,Totaal,12.0,10817.0
2020-06-30,Zuid-Holland,28.0,Totaal,21.0,10838.0
2020-07-01,Zuid-Holland,28.0,Totaal,33.0,10871.0
2020-07-02,Zuid-Holland,28.0,Totaal,33.0,10904.0
2020-07-03,Zuid-Holland,28.0,Totaal,12.0,10916.0
2020-07-04,Zuid-Holland,28.0,Totaal,26.0,10942.0
2020-07-05,Zuid-Holland,28.0,Totaal,22.0,10964.0
2020-07-06,Zuid-Holland,28.0,Totaal,11.0,10975.0
2020-07-07,Zuid-Holland,28.0,Totaal,5.0,10980.0
2020-07-08,Zuid-Holland,28.0,Totaal,24.0,11004.0
2020-07-09,Zuid-Holland,28.0,Totaal,37.0,11041.0
2020-07-10,Zuid-Holland,28.0,Totaal,10.0,11051.0
2020-07-11,Zuid-Holland,28.0,Totaal,8.0,11059.0
2020-07-12,Zuid-Holland,28.0,Totaal,9.0,11068.0
2020-07-13,Zuid-Holland,28.0,Totaal,23.0,11091.0
2020-07-14,Zuid-Holland,28.0,Totaal,41.0,11132.0
2020-07-15,Zuid-Holland,28.0,Totaal,47.0,11179.0
2020-07-16,Zuid-Holland,28.0,Totaal,73.0,11252.0
2020-07-17,Zuid-Holland,28.0,Totaal,13.0,11265.0
2020-07-18,Zuid-Holland,28.0,Totaal,50.0,11315.0
2020-07-19,Zuid-Holland,28.0,Totaal,29.0,11344.0
2020-07-20,Zuid-Holland,28.0,Totaal,52.0,11396.0
2020-07-21,Zuid-Holland,28.0,Totaal,83.0,11479.0
2020-07-22,Zuid-Holland,28.0,Totaal,60.0,11539.0
2020-07-23,Zuid-Holland,28.0,Totaal,25.0,11564.0
2020-07-24,Zuid-Holland,28.0,Totaal,94.0,11658.0
2020-07-25,Zuid-Holland,28.0,Totaal,16.0,11674.0
2020-07-26,Zuid-Holland,28.0,Totaal,63.0,11737.0
2020-07-27,Zuid-Holland,28.0,Totaal,158.0,11895.0
2020-07-28,Zuid-Holland,28.0,Totaal,271.0,12166.0
2020-07-29,Zuid-Holland,28.0,Totaal,200.0,12366.0
2020-07-30,Zuid-Holland,28.0,Totaal,162.0,12528.0
2020-07-31,Zuid-Holland,28.0,Totaal,17.0,12545.0
2020-08-01,Zuid-Holland,28.0,Totaal,40.0,12585.0
2020-08-02,Zuid-Holland,28.0,Totaal,101.0,12686.0
2020-08-03,Zuid-Holland,28.0,Totaal,195.0,12881.0
2020-08-04,Zuid-Holland,28.0,Totaal,154.0,13035.0
2020-08-05,Zuid-Holland,28.0,Totaal,203.0,13238.0
2020-08-06,Zuid-Holland,28.0,Totaal,180.0,13418.0
2020-08-07,Zuid-Holland,28.0,Totaal,313.0,13731.0
2020-08-08,Zuid-Holland,28.0,Totaal,398.0,14129.0
2020-08-09,Zuid-Holland,28.0,Totaal,426.0,14555.0
2020-08-10,Zuid-Holland,28.0,Totaal,116.0,14671.0
2020-08-11,Zuid-Holland,28.0,Totaal,225.0,14896.0
2020-08-12,Zuid-Holland,28.0,Totaal,164.0,15060.0
2020-08-13,Zuid-Holland,28.0,Totaal,250.0,15310.0
2020-08-14,Zuid-Holland,28.0,Totaal,350.0,15660.0
2020-08-15,Zuid-Holland,28.0,Totaal,389.0,16049.0
2020-08-16,Zuid-Holland,28.0,Totaal,248.0,16297.0
2020-08-17,Zuid-Holland,28.0,Totaal,95.0,16392.0
2020-08-18,Zuid-Holland,28.0,Totaal,191.0,16583.0
2020-08-19,Zuid-Holland,28.0,Totaal,205.0,16788.0
2020-08-20,Zuid-Holland,28.0,Totaal,52.0,16840.0
2020-08-21,Zuid-Holland,28.0,Totaal,221.0,17061.0
2020-08-22,Zuid-Holland,28.0,Totaal,110.0,17171.0
2020-08-23,Zuid-Holland,28.0,Totaal,291.0,17462.0
2020-08-24,Zuid-Holland,28.0,Totaal,629.0,18091.0
2020-08-25,Zuid-Holland,28.0,Totaal,23.0,18114.0
2020-08-26,Zuid-Holland,28.0,Totaal,280.0,18394.0
2020-08-27,Zuid-Holland,28.0,Totaal,260.0,18654.0
2020-08-28,Zuid-Holland,28.0,Totaal,145.0,18799.0
2020-08-29,Zuid-Holland,28.0,Totaal,40.0,18839.0
2020-08-30,Zuid-Holland,28.0,Totaal,61.0,18900.0
2020-08-31,Zuid-Holland,28.0,Totaal,61.0,18961.0
2020-09-01,Zuid-Holland,28.0,Totaal,75.0,19036.0
2020-09-02,Zuid-Holland,28.0,Totaal,533.0,19569.0
2020-09-03,Zuid-Holland,28.0,Totaal,323.0,19892.0
2020-09-04,Zuid-Holland,28.0,Totaal,222.0,20114.0
2020-09-05,Zuid-Holland,28.0,Totaal,84.0,20198.0
2020-09-06,Zuid-Holland,28.0,Totaal,215.0,20413.0
2020-09-07,Zuid-Holland,28.0,Totaal,631.0,21044.0
2020-09-08,Zuid-Holland,28.0,Totaal,502.0,21546.0
2020-09-09,Zuid-Holland,28.0,Totaal,833.0,22379.0
2020-09-10,Zuid-Holland,28.0,Totaal,100.0,22479.0
2020-09-11,Zuid-Holland,28.0,Totaal,410.0,22889.0
2020-09-12,Zuid-Holland,28.0,Totaal,690.0,23579.0
2020-09-13,Zuid-Holland,28.0,Totaal,273.0,23852.0
2020-09-14,Zuid-Holland,28.0,Totaal,315.0,24167.0
2020-09-15,Zuid-Holland,28.0,Totaal,334.0,24501.0
2020-09-16,Zuid-Holland,28.0,Totaal,331.0,24832.0
2020-09-17,Zuid-Holland,28.0,Totaal,405.0,25237.0
2020-09-18,Zuid-Holland,28.0,Totaal,1228.0,26465.0
2020-09-19,Zuid-Holland,28.0,Totaal,240.0,26705.0
2020-09-20,Zuid-Holland,28.0,Totaal,375.0,27080.0
2020-09-21,Zuid-Holland,28.0,Totaal,399.0,27479.0
2020-09-22,Zuid-Holland,28.0,Totaal,497.0,27976.0
2020-09-23,Zuid-Holland,28.0,Totaal,416.0,28392.0
2020-09-24,Zuid-Holland,28.0,Totaal,321.0,28713.0
2020-09-25,Zuid-Holland,28.0,Totaal,490.0,29203.0
2020-09-26,Zuid-Holland,28.0,Totaal,446.0,29649.0
2020-09-27,Zuid-Holland,28.0,Totaal,951.0,30600.0
2020-09-28,Zuid-Holland,28.0,Totaal,470.0,31070.0
2020-09-29,Zuid-Holland,28.0,Totaal,603.0,31673.0
2020-09-30,Zuid-Holland,28.0,Totaal,295.0,31968.0
2020-10-01,Zuid-Holland,28.0,Totaal,515.0,32483.0
2020-10-02,Zuid-Holland,28.0,Totaal,1884.0,34367.0
2020-10-03,Zuid-Holland,28.0,Totaal,3071.0,37438.0
2020-10-04,Zuid-Holland,28.0,Totaal,1914.0,39352.0
2020-10-05,Zuid-Holland,28.0,Totaal,2596.0,41948.0
2020-10-06,Zuid-Holland,28.0,Totaal,1404.0,43352.0
2020-10-07,Zuid-Holland,28.0,Totaal,833.0,44185.0
2020-10-08,Zuid-Holland,28.0,Totaal,633.0,44818.0
2020-10-09,Zuid-Holland,28.0,Totaal,965.0,45783.0
2020-10-10,Zuid-Holland,28.0,Totaal,489.0,46272.0
2020-10-11,Zuid-Holland,28.0,Totaal,653.0,46925.0
2020-10-12,Zuid-Holland,28.0,Totaal,1665.0,48590.0
2020-10-13,Zuid-Holland,28.0,Totaal,4596.0,53186.0
2020-10-14,Zuid-Holland,28.0,Totaal,494.0,53680.0
2020-10-15,Zuid-Holland,28.0,Totaal,3820.0,57500.0
2020-10-16,Zuid-Holland,28.0,Totaal,1230.0,58730.0
2020-10-17,Zuid-Holland,28.0,Totaal,432.0,59162.0
2020-10-18,Zuid-Holland,28.0,Totaal,3664.0,62826.0
2020-10-19,Zuid-Holland,28.0,Totaal,4018.0,66844.0
2020-10-20,Zuid-Holland,28.0,Totaal,784.0,67628.0
2020-10-21,Zuid-Holland,28.0,Totaal,1110.0,68738.0
2020-10-22,Zuid-Holland,28.0,Totaal,1528.0,70266.0
2020-10-23,Zuid-Holland,28.0,Totaal,5382.0,75648.0
2020-10-24,Zuid-Holland,28.0,Totaal,3642.0,79290.0
2020-10-25,Zuid-Holland,28.0,Totaal,688.0,79978.0
2020-10-26,Zuid-Holland,28.0,Totaal,458.0,80436.0
2020-10-27,Zuid-Holland,28.0,Totaal,2444.0,82880.0
2020-10-28,Zuid-Holland,28.0,Totaal,1369.0,84249.0
2020-10-29,Zuid-Holland,28.0,Totaal,1943.0,86192.0
2020-10-30,Zuid-Holland,28.0,Totaal,4119.0,90311.0
2020-10-31,Zuid-Holland,28.0,Totaal,2706.0,93017.0
2020-11-01,Zuid-Holland,28.0,Totaal,1318.0,94335.0
2020-11-02,Zuid-Holland,28.0,Totaal,3106.0,97441.0
2020-11-03,Zuid-Holland,28.0,Totaal,1485.0,98926.0
2020-11-04,Zuid-Holland,28.0,Totaal,2448.0,101374.0
2020-11-05,Zuid-Holland,28.0,Totaal,795.0,102169.0
2020-11-06,Zuid-Holland,28.0,Totaal,1580.0,103749.0
2020-11-07,Zuid-Holland,28.0,Totaal,3552.0,107301.0
2020-11-08,Zuid-Holland,28.0,Totaal,226.0,107527.0
2020-11-09,Zuid-Holland,28.0,Totaal,4277.0,111804.0
2020-11-10,Zuid-Holland,28.0,Totaal,2584.0,114388.0
2020-11-11,Zuid-Holland,28.0,Totaal,464.0,114852.0
2020-11-12,Zuid-Holland,28.0,Totaal,1563.0,116415.0
2020-11-13,Zuid-Holland,28.0,Totaal,1477.0,117892.0
2020-11-14,Zuid-Holland,28.0,Totaal,1118.0,119010.0
2020-11-15,Zuid-Holland,28.0,Totaal,1165.0,120175.0
2020-11-16,Zuid-Holland,28.0,Totaal,2355.0,122530.0
2020-11-17,Zuid-Holland,28.0,Totaal,1434.0,123964.0
2020-02-27,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-02-28,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-02-29,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-01,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-02,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-03,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-04,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-05,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-06,Zuid-Holland,28.0,Ziekenhuisopname,0.0,0.0
2020-03-07,Zuid-Holland,28.0,Ziekenhuisopname,1.0,1.0
2020-03-08,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-09,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-10,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-11,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-12,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-13,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-14,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-15,Zuid-Holland,28.0,Ziekenhuisopname,0.0,1.0
2020-03-16,Zuid-Holland,28.0,Ziekenhuisopname,2.0,3.0
2020-03-17,Zuid-Holland,28.0,Ziekenhuisopname,9.0,12.0
2020-03-18,Zuid-Holland,28.0,Ziekenhuisopname,17.0,29.0
2020-03-19,Zuid-Holland,28.0,Ziekenhuisopname,7.0,36.0
2020-03-20,Zuid-Holland,28.0,Ziekenhuisopname,5.0,41.0
2020-03-21,Zuid-Holland,28.0,Ziekenhuisopname,3.0,44.0
2020-03-22,Zuid-Holland,28.0,Ziekenhuisopname,23.0,67.0
2020-03-23,Zuid-Holland,28.0,Ziekenhuisopname,19.0,86.0
2020-03-24,Zuid-Holland,28.0,Ziekenhuisopname,35.0,121.0
2020-03-25,Zuid-Holland,28.0,Ziekenhuisopname,32.0,153.0
2020-03-26,Zuid-Holland,28.0,Ziekenhuisopname,50.0,203.0
2020-03-27,Zuid-Holland,28.0,Ziekenhuisopname,65.0,268.0
2020-03-28,Zuid-Holland,28.0,Ziekenhuisopname,91.0,359.0
2020-03-29,Zuid-Holland,28.0,Ziekenhuisopname,101.0,460.0
2020-03-30,Zuid-Holland,28.0,Ziekenhuisopname,47.0,507.0
2020-03-31,Zuid-Holland,28.0,Ziekenhuisopname,169.0,676.0
2020-04-01,Zuid-Holland,28.0,Ziekenhuisopname,25.0,701.0
2020-04-02,Zuid-Holland,28.0,Ziekenhuisopname,82.0,783.0
2020-04-03,Zuid-Holland,28.0,Ziekenhuisopname,159.0,942.0
2020-04-04,Zuid-Holland,28.0,Ziekenhuisopname,29.0,971.0
2020-04-05,Zuid-Holland,28.0,Ziekenhuisopname,24.0,995.0
2020-04-06,Zuid-Holland,28.0,Ziekenhuisopname,105.0,1100.0
2020-04-07,Zuid-Holland,28.0,Ziekenhuisopname,93.0,1193.0
2020-04-08,Zuid-Holland,28.0,Ziekenhuisopname,70.0,1263.0
2020-04-09,Zuid-Holland,28.0,Ziekenhuisopname,55.0,1318.0
2020-04-10,Zuid-Holland,28.0,Ziekenhuisopname,107.0,1425.0
2020-04-11,Zuid-Holland,28.0,Ziekenhuisopname,20.0,1445.0
2020-04-12,Zuid-Holland,28.0,Ziekenhuisopname,33.0,1478.0
2020-04-13,Zuid-Holland,28.0,Ziekenhuisopname,35.0,1513.0
2020-04-14,Zuid-Holland,28.0,Ziekenhuisopname,24.0,1537.0
2020-04-15,Zuid-Holland,28.0,Ziekenhuisopname,64.0,1601.0
2020-04-16,Zuid-Holland,28.0,Ziekenhuisopname,46.0,1647.0
2020-04-17,Zuid-Holland,28.0,Ziekenhuisopname,35.0,1682.0
2020-04-18,Zuid-Holland,28.0,Ziekenhuisopname,29.0,1711.0
2020-04-19,Zuid-Holland,28.0,Ziekenhuisopname,46.0,1757.0
2020-04-20,Zuid-Holland,28.0,Ziekenhuisopname,34.0,1791.0
2020-04-21,Zuid-Holland,28.0,Ziekenhuisopname,47.0,1838.0
2020-04-22,Zuid-Holland,28.0,Ziekenhuisopname,11.0,1849.0
2020-04-23,Zuid-Holland,28.0,Ziekenhuisopname,24.0,1873.0
2020-04-24,Zuid-Holland,28.0,Ziekenhuisopname,35.0,1908.0
2020-04-25,Zuid-Holland,28.0,Ziekenhuisopname,41.0,1949.0
2020-04-26,Zuid-Holland,28.0,Ziekenhuisopname,13.0,1962.0
2020-04-27,Zuid-Holland,28.0,Ziekenhuisopname,23.0,1985.0
2020-04-28,Zuid-Holland,28.0,Ziekenhuisopname,25.0,2010.0
2020-04-29,Zuid-Holland,28.0,Ziekenhuisopname,10.0,2020.0
2020-04-30,Zuid-Holland,28.0,Ziekenhuisopname,11.0,2031.0
2020-05-01,Zuid-Holland,28.0,Ziekenhuisopname,18.0,2049.0
2020-05-02,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2049.0
2020-05-03,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2050.0
2020-05-04,Zuid-Holland,28.0,Ziekenhuisopname,24.0,2074.0
2020-05-05,Zuid-Holland,28.0,Ziekenhuisopname,11.0,2085.0
2020-05-06,Zuid-Holland,28.0,Ziekenhuisopname,14.0,2099.0
2020-05-07,Zuid-Holland,28.0,Ziekenhuisopname,5.0,2104.0
2020-05-08,Zuid-Holland,28.0,Ziekenhuisopname,12.0,2116.0
2020-05-09,Zuid-Holland,28.0,Ziekenhuisopname,17.0,2133.0
2020-05-10,Zuid-Holland,28.0,Ziekenhuisopname,16.0,2149.0
2020-05-11,Zuid-Holland,28.0,Ziekenhuisopname,8.0,2157.0
2020-05-12,Zuid-Holland,28.0,Ziekenhuisopname,9.0,2166.0
2020-05-13,Zuid-Holland,28.0,Ziekenhuisopname,10.0,2176.0
2020-05-14,Zuid-Holland,28.0,Ziekenhuisopname,23.0,2199.0
2020-05-15,Zuid-Holland,28.0,Ziekenhuisopname,11.0,2210.0
2020-05-16,Zuid-Holland,28.0,Ziekenhuisopname,9.0,2219.0
2020-05-17,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2222.0
2020-05-18,Zuid-Holland,28.0,Ziekenhuisopname,6.0,2228.0
2020-05-19,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2230.0
2020-05-20,Zuid-Holland,28.0,Ziekenhuisopname,4.0,2234.0
2020-05-21,Zuid-Holland,28.0,Ziekenhuisopname,18.0,2252.0
2020-05-22,Zuid-Holland,28.0,Ziekenhuisopname,6.0,2258.0
2020-05-23,Zuid-Holland,28.0,Ziekenhuisopname,5.0,2263.0
2020-05-24,Zuid-Holland,28.0,Ziekenhuisopname,9.0,2272.0
2020-05-25,Zuid-Holland,28.0,Ziekenhuisopname,6.0,2278.0
2020-05-26,Zuid-Holland,28.0,Ziekenhuisopname,4.0,2282.0
2020-05-27,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2284.0
2020-05-28,Zuid-Holland,28.0,Ziekenhuisopname,10.0,2294.0
2020-05-29,Zuid-Holland,28.0,Ziekenhuisopname,11.0,2305.0
2020-05-30,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2307.0
2020-05-31,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2308.0
2020-06-01,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2311.0
2020-06-02,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2314.0
2020-06-03,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2317.0
2020-06-04,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2320.0
2020-06-05,Zuid-Holland,28.0,Ziekenhuisopname,4.0,2324.0
2020-06-06,Zuid-Holland,28.0,Ziekenhuisopname,6.0,2330.0
2020-06-07,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2330.0
2020-06-08,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2331.0
2020-06-09,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2333.0
2020-06-10,Zuid-Holland,28.0,Ziekenhuisopname,7.0,2340.0
2020-06-11,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2343.0
2020-06-12,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2343.0
2020-06-13,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2344.0
2020-06-14,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2344.0
2020-06-15,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2344.0
2020-06-16,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2346.0
2020-06-17,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2349.0
2020-06-18,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2350.0
2020-06-19,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2350.0
2020-06-20,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2351.0
2020-06-21,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2351.0
2020-06-22,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2351.0
2020-06-23,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2352.0
2020-06-24,Zuid-Holland,28.0,Ziekenhuisopname,6.0,2358.0
2020-06-25,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2359.0
2020-06-26,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2362.0
2020-06-27,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2363.0
2020-06-28,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2366.0
2020-06-29,Zuid-Holland,28.0,Ziekenhuisopname,3.0,2369.0
2020-06-30,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2370.0
2020-07-01,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2372.0
2020-07-02,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2372.0
2020-07-03,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2372.0
2020-07-04,Zuid-Holland,28.0,Ziekenhuisopname,2.0,2374.0
2020-07-05,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2374.0
2020-07-06,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2375.0
2020-07-07,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2375.0
2020-07-08,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2375.0
2020-07-09,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2375.0
2020-07-10,Zuid-Holland,28.0,Ziekenhuisopname,1.0,2376.0
2020-07-11,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2376.0
2020-07-12,Zuid-Holland,28.0,Ziekenhuisopname,0.0,2376.0
